expr_FAT1,expr_CCND1,expr_EPCAM,expr_CD274,expr_PIK3CA,expr_TP53,expr_EGFR,expr_CDKN2A,expr_NOTCH1,expr_SOX2,expr_KRT5,expr_KRT14,expr_PDCD1LG2,submitter_id
1.5963324092556201,3.520496304817338,3.5025589120261955,2.3936133913416096,2.3378460535879184,3.579806500321787,6.946707590734369,2.773407137246838,3.000968540349237,2.342987799625418,9.130002658292652,9.793035658893109,2.252701331064506,TCGA-CQ-A4CH
3.7171097043180072,5.242725372290926,4.328672006670927,3.6935012571090065,1.9093647113023184,4.34787375831535,4.507996070133763,0.22976160361578515,2.727009335503356,1.6765917606204903,8.836916617948471,8.970407833537154,3.24966493792808,TCGA-CV-5966
3.2967438619665153,3.5791231801401833,6.292969824807238,2.8167610979596565,2.4873702792259733,2.4217982166979963,4.536794980848858,3.1390357633272163,3.3708034641422304,6.309375585540931,8.185059963666166,7.6427406575526255,1.7102058985533848,TCGA-CV-7424
4.292568175109379,4.562844978876365,3.539058968780891,2.5571187783463483,2.0100244730911574,2.0840932058948884,5.9701704280908015,4.792074558953413,3.017391020331389,3.784155542428062,9.167369674813584,10.45279128206,2.721690086806245,TCGA-CQ-6229
5.469964234371481,5.081027275261529,4.370351241756366,1.0046312251972158,2.243450610368522,3.907165225497709,4.642453446568583,3.6349194493179913,3.3036029282235324,3.726548483258785,9.836435314658235,10.350314000891489,1.5315844732292363,TCGA-CV-7245
0.4792730352528842,1.5216116580675203,1.9467241034188507,2.370598818607427,0.408327673721641,2.730444239033403,2.1557542245289993,0.08452495506968791,2.9440968153719274,0.7835361802876261,9.142558227977108,10.835615164397645,2.3460372256665702,TCGA-CV-A45Q
4.179259994252868,5.846892718252695,4.307546862641919,4.36543347651724,2.026040764952721,3.862256965246574,5.166970443374683,0.2731520206674553,3.5740604588465077,3.126282351472976,9.550040664243571,9.880459684738884,4.077584900406761,TCGA-CR-6478
4.02545525680057,5.390641729598321,5.385192525927136,1.6155988945475732,2.2117190234866717,4.6414191802632025,4.926137845448263,4.302297315389074,4.053867994146373,5.7013585392970745,9.441577489838954,9.721582898826005,1.026220791246351,TCGA-CV-6951
0.7368769434212705,3.8156376478272707,2.299931575528482,1.3633327494825436,1.3115708149239542,3.4647228898753486,5.2896065371953975,0.35886254938414475,3.1024004338717526,2.7187593199105615,9.855354181380935,11.195146816182332,1.3762440252663892,TCGA-D6-A6EQ
4.425226200530068,7.571265594253697,4.914575833651289,3.092591253348166,2.4685062284202193,3.5836106009216446,5.1981262443007905,3.154644456554371,4.512288155840913,5.7581936367720425,9.688122867240008,8.987429868504215,2.4051777817505418,TCGA-BA-4078
3.801035577238518,4.881893176468332,5.196104669085703,1.865969817093586,2.2463638868965115,2.9904382850928815,5.1422136975449835,0.44871615010247934,3.007176537438249,1.8262736110098752,6.962970567286969,7.782779417516627,2.293534257473628,TCGA-UF-A7JD
3.6245275822229774,3.8848573373553763,4.286789702186907,2.258539157155312,2.0717117436178945,5.002304018532104,4.270738865280421,4.790252927201315,4.044837391064583,4.503759636709311,9.30342612503129,3.789753671367406,1.6683104119450447,TCGA-BB-4228
4.304069147250006,6.540368597250671,5.088613718756779,1.818693470468136,3.1285790568870415,2.7383659983041557,4.676882290341302,3.7294142073843735,3.9128146919616453,6.844295642306033,9.546793908422549,8.404932904768074,1.6568366328039759,TCGA-CX-7082
4.335478642457172,4.753727250678789,3.3530605040545813,3.172643386926498,1.961938154418195,4.809731756713713,4.340403538107052,3.841705685818296,3.742891673871657,3.6736566732921685,9.136934480998091,10.000639163138334,2.4627888445343813,TCGA-CQ-6219
3.97591006441032,4.455696385822804,5.788949262548028,1.2862530069396643,2.521503731921687,3.8429194135262015,6.180673373782501,0.8691152633817246,3.385924678748456,5.840993920902711,8.134728591926923,8.972633932176898,1.5545381224524382,TCGA-CQ-7072
3.977604732237415,3.408728948077502,4.369661753639168,1.794572176522245,2.2662426336912147,4.5199978442088415,3.239963900131825,6.176795113953772,4.040432051205799,5.199597530466759,8.695299660529859,4.278733425109969,1.7429543049461218,TCGA-CV-6433
4.486710921740684,4.027087683028199,1.6922889806613135,2.8109256314918887,1.9745114889151185,3.16252555498018,3.8427436643412682,1.342107336230217,3.015564312182359,3.6884368561819203,9.151271579229782,9.99401339654537,2.8777648458984477,TCGA-CR-7394
